developer_id,name,country,founding_year,size,is_closed,continent
2413,EscapeGame,UK,2018,indie,False,Europe
2414,Esemte Games,Poland,2003,indie,False,Europe
2415,Esenthel,Sweden,2000,indie,False,Europe
2416,Essa Mobi,Sweden,1994,indie,False,Europe
2417,Esteban Jauregui,Poland,1990,indie,False,Europe
2418,Estoty,Poland,1985,indie,False,Europe
2419,Eternal Lighthouse,France,2016,indie,False,Europe
2420,"Eternal Love Studios, LLC.",USA,1980,indie,False,America
2421,Eternity Dev,Australia,2005,mid,False,Oceania
2422,Eternity Studios,Sweden,1996,indie,False,Europe
2423,Etheral Games,Sweden,1981,indie,False,Europe
2424,Ethereal Industries,Canada,2007,indie,False,America
2425,Ethereal's Flow Entertainment,Japan,2021,indie,False,Asia
2426,Etherlight,Canada,2004,indie,False,America
2427,Ethernal Studio,Russia,2016,indie,False,Europe
2428,Eucalypt,France,2016,indie,False,Europe
2429,EugeneLee,UK,2015,indie,False,Europe
2430,Euphoric Brothers,Germany,1982,mid,False,Europe
2431,Eureka Learning Network Pty Ltd,Japan,2016,indie,False,Asia
2432,Eurocom,Poland,2018,indie,False,Europe
2433,Eurocom Entertainment Software,Sweden,2003,indie,False,Europe
2434,Evan Downing,Canada,1991,indie,False,America
2435,Evan Szymanski,Germany,1995,indie,False,Europe
2436,EveRecord,USA,2001,indie,False,America
2437,Evenmore Games,UK,1999,indie,False,Europe
2438,Eventgames,Sweden,1989,indie,True,Europe
2439,EverCats,USA,2010,indie,False,America
2440,Everflame Studio,France,1980,indie,False,Europe
2441,Evergreen,USA,2019,indie,False,America
2442,Everguild Ltd.,USA,2014,indie,False,America
2443,Everidea Interactive,USA,1980,indie,False,America
2444,Eversim,USA,2011,indie,False,America
2445,Every Single Soldier,Canada,2002,indie,False,America
2446,Evgeny Merzlyakov,Sweden,2018,indie,False,Europe
2447,Evgeny Yanovskiy,USA,1988,indie,False,America
2448,Evil Art Bunny Studios,Poland,1992,indie,False,Europe
2449,Evil Boobs Cult,Japan,1983,indie,False,Asia
2450,Evil Bunneh,USA,1988,indie,False,America
2451,Evil Chicken,USA,2018,indie,False,America
2452,Evil Goose Games,USA,1984,indie,True,America
2453,Evil Tortilla Games,Australia,1990,indie,False,Oceania
2454,Evil Turtle Productions,Sweden,1998,indie,False,Europe
2455,EvilDraggie,France,1980,indie,True,Europe
2456,Evilwind Studio,USA,1995,indie,False,America
2457,EvoBooks,UK,1988,indie,False,Europe
2458,Evolite Studio,Canada,2022,indie,False,America
2459,Evoluta Studio,USA,2010,mid,False,America
2460,Evolve Entertainment,UK,1990,indie,False,Europe
2461,Evvacon,UK,2013,mid,False,Europe
2462,Ex Conspectu,Australia,2013,indie,False,Oceania
2463,Exane Games,Russia,1975,indie,False,Europe
2464,Excentiner Studio,France,1994,indie,False,Europe
2465,Exciting Games,Canada,1983,indie,False,America
2466,Exe Create Inc.,Germany,2012,mid,False,Europe
2467,Exe Games Inc.,USA,2006,indie,False,America
2468,Exhibition Studios,Sweden,1983,indie,False,Europe
2469,Exit 1 Studios,Canada,2002,indie,False,America
2470,Exkee,USA,1977,indie,False,America
2471,Exokit Inc,Japan,1992,indie,False,Asia
2472,Expansionpack Butterfly,Sweden,1993,indie,False,Europe
2473,Experimental Studio,USA,1991,indie,False,America
2474,Exploding Apples,Japan,1985,indie,False,Asia
2475,Explorasaurus Studios,Australia,1984,indie,False,Oceania
2476,Exponential Games Inc.,Sweden,2015,indie,False,Europe
2477,Expresso Studios,USA,1984,indie,False,America
2478,Exsom,USA,2005,mid,False,America
2479,Extend Entertainment,Canada,2002,indie,False,America
2480,External Revenue llc,Sweden,2006,indie,True,Europe
2481,ExtremeAverage,UK,2020,indie,False,Europe
2482,Extrokold Games,Japan,1982,indie,False,Asia
2483,Eyad Alshafei,Poland,1982,indie,False,Europe
2484,Eyal Hazor,USA,1993,indie,False,America
2485,Eyeguys,USA,2007,indie,False,America
2486,Ezen Studio,Germany,2017,indie,False,Europe
2487,Ezone PTY LTD,Germany,1975,indie,False,Europe
2488,F chord 繁弦,Germany,2001,indie,False,Europe
2489,F-Games,USA,2006,mid,False,America
2490,F8tality games,Sweden,1976,indie,False,Europe
2491,FAHAD,Australia,1982,indie,False,Oceania
2492,FAS3 Estudios S.L,Germany,1981,indie,False,Europe
2493,"FAT BOMB STUDIOS, LLC",USA,1980,indie,False,America
2494,FAYEZ ALRASHEEDI,Canada,2005,indie,False,America
2495,FELISTELLA,Australia,2013,indie,False,Oceania
2496,FEYXUAN,UK,1977,indie,False,Europe
2497,FGMS,Australia,1995,indie,False,Oceania
2498,FIFTYFIVE GAMING STUDIO PRIVATE LIMITED,Australia,2011,indie,False,Oceania
2499,FIVE-BN GAMES,Poland,2016,mid,False,Europe
2500,FLEX$ Studios,Russia,2022,indie,False,Europe
2501,FLO-server,Australia,1999,indie,False,Oceania
2502,FOCKA GAMES,USA,1990,indie,False,America
2503,FOG,Poland,1980,indie,True,Europe
2504,FT Girl Studio,USA,1999,indie,False,America
2505,FUN Creators,USA,2016,indie,False,America
2506,FUN INCLUDED,USA,2002,indie,False,America
2507,FUNAKI GAMES,Sweden,2018,indie,False,Europe
2508,FURYU Corporation,UK,1981,indie,False,Europe
2509,FVS Games,Japan,2006,indie,False,Asia
2510,FZ-Tech,UK,1992,indie,False,Europe
2511,Fabagame,Japan,2002,indie,False,Asia
2512,Fabian Moreno,France,2002,indie,False,Europe
2513,Fabien NAIMON,USA,2007,indie,False,America
2514,Fabien Quibreteau,Japan,1989,indie,False,Asia
2515,Fabio Biancarelli,Canada,2006,indie,False,America
2516,Fabio Ferrara,France,1980,mid,False,Europe
2517,Fabula,Japan,2005,mid,False,Asia
2518,Factory 64 Games,Australia,2018,indie,False,Oceania
2519,Facundo Balboa,Poland,2008,mid,False,Europe
2520,Fade Away,Germany,2010,indie,False,Europe
2521,Fading Club,USA,1981,indie,False,America
2522,Fair Play Labs,UK,2004,indie,False,Europe
2523,"Fair Weather Studios, LLC",Germany,1991,indie,False,Europe
2524,FairPlay Studios Co. Ltd,Germany,2007,indie,True,Europe
2525,Fairy Studio,Russia,2004,indie,False,Europe
2526,Falco Software,USA,2000,mid,True,America
2527,Fallen Few Studios,UK,2020,indie,False,Europe
2528,Fallen Penguin Studios,Germany,2004,indie,False,Europe
2529,FallenLeaves,Japan,1991,indie,False,Asia
2530,Falling Saints,Sweden,1986,indie,False,Europe
2531,Falling Star Studio,USA,2013,indie,False,America
2532,Falmi,Canada,2002,indie,False,America
2533,Famished Polar Bear,USA,1982,indie,True,America
2534,Fan-na,France,2004,indie,False,Europe
2535,Fanatic LLC,Poland,2022,indie,False,Europe
2536,"Fancy Bytes, Reactor",Japan,2014,mid,False,Asia
2537,Fancy Donkey LLC,France,2019,indie,False,Europe
2538,Fancy Fish Games,Canada,2000,indie,False,America
2539,Fancyday,USA,1983,indie,True,America
2540,Fantasia Studio,USA,1976,indie,False,America
2541,Fantasy Flight Games,USA,1976,mid,False,America
2542,Fantasy Games Studio,France,2016,indie,False,Europe
2543,Far Mills,Poland,2009,mid,False,Europe
2544,FarSight Studios,UK,2004,indie,False,Europe
2545,Farbspiel Interactive,Japan,1982,indie,False,Asia
2546,Farelas,USA,2019,indie,False,America
2547,Faris Mohammed,Japan,1976,indie,False,Asia
2548,Faritengames,Germany,1987,indie,False,Europe
2549,Farlight Games,Poland,2000,indie,False,Europe
2550,Farmind Studio,USA,2015,indie,False,America
2551,Farmsville Prod.,Japan,2001,indie,False,Asia
2552,FassiGames,Canada,2013,indie,False,America
2553,Fast Travel Games,Australia,1977,indie,False,Oceania
2554,Fast X Play,Japan,2012,indie,False,Asia
2555,FastGame,Sweden,2006,mid,False,Europe
2556,FastRam Design,USA,1976,indie,False,America
2557,Faster Time Games Limited,UK,1979,indie,False,Europe
2558,FatCoke,France,2005,indie,False,Europe
2559,Fatih Karaatli,France,2016,indie,False,Europe
2560,Fatih Mert,Canada,1976,indie,False,America
2561,Fatih Turan,Canada,2005,indie,False,America
2562,Fatshark,USA,1989,mid,False,America
2563,Fazz Brothers,Canada,2013,indie,False,America
2564,Fearless Games,Canada,2004,indie,False,America
2565,Featherweight Games,USA,2020,indie,False,America
2566,Federico Schliemann,UK,2018,indie,False,Europe
2567,Fedor Votrin,UK,2005,indie,False,Europe
2568,FeedBack,Poland,2014,indie,False,Europe
2569,Feesh Studio,Canada,1980,indie,False,America
2570,Feiyun Wang,USA,1987,indie,False,America
2571,Felio Stung ROG,Japan,2001,indie,False,Asia
2572,Felix Filip,Japan,1990,indie,False,Asia
2573,Fellstrike Games,USA,1976,indie,False,America
2574,Femdom studio,USA,2018,indie,False,America
2575,Fennec Game Studio,Poland,2007,indie,True,Europe
2576,Feodosiy,USA,2002,mid,False,America
2577,Feperd Games,USA,2010,indie,False,America
2578,Feral Code Monkey,USA,1996,mid,False,America
2579,Feral Interactive (Linux),Russia,2010,mid,False,Europe
2580,Feral Interactive (Mac),USA,2019,aaa,False,America
2581,Feral interactive (Linux),France,1981,mid,False,Europe
2582,Fergus W,Sweden,2003,indie,False,Europe
2583,Fernando Paulo,Australia,1982,indie,False,Oceania
2584,Fernando Tittz,Russia,2014,indie,False,Europe
2585,Fernando Urquijo,Australia,2010,indie,True,Oceania
2586,FetterSky Studio,USA,2015,indie,False,America
2587,Fever Night,USA,1998,indie,False,America
2588,Fever Pitch Studios,USA,2003,indie,False,America
2589,Fewjix,Japan,1981,mid,False,Asia
2590,Feyra Online,UK,1983,indie,False,Europe
2591,Fictiorama Studios,USA,2001,indie,False,America
2592,Fiendish Fiction,USA,2005,indie,False,America
2593,Fiery Bytes,Japan,1980,indie,False,Asia
2594,Fighting Chance Games,Canada,2001,indie,False,America
2595,Fika Game Studio,France,1984,indie,False,Europe
2596,Fili,Germany,1989,indie,False,Europe
2597,Filip Clavin,Japan,2001,indie,False,Asia
2598,Filip Eriksson,Australia,2008,indie,False,Oceania
2599,Filipe Acosta,UK,1976,indie,False,Europe
2600,Filippo Grosso,Russia,2020,indie,False,Europe
2601,Filmic Studios,Australia,1980,indie,False,Oceania
2602,Final Form Games,UK,1985,indie,False,Europe
2603,Final Screw,UK,1977,indie,False,Europe
2604,Finfiworks,France,2011,indie,False,Europe
2605,Finn Pickart,France,2020,indie,False,Europe
2606,Finnish Museum Association,Sweden,1993,indie,False,Europe
2607,Firaxis Games,Sweden,2019,mid,False,Europe
2608,Fire Leaf Studio,UK,2022,indie,False,Europe
2609,FireArmGames,UK,1992,indie,False,Europe
2610,FireFly Studios,France,1984,mid,False,Europe
2611,FireRing Studio,Japan,1988,indie,False,Asia
2612,FireUnraveller,France,2014,indie,False,Europe
2613,Fireart Games,Canada,2016,indie,False,America
2614,FiredBy s.r.o.,USA,1994,indie,False,America
2615,Firelight Studios,Germany,1999,indie,False,Europe
2616,Firemill Games,Russia,1983,indie,False,Europe
2617,Fireproof Games,Germany,1988,indie,False,Europe
2618,Fireroot Studios,Germany,2008,indie,False,Europe
2619,First Games Interactive,France,1976,indie,True,Europe
2620,FirstForever Studios,Russia,2012,indie,False,Europe
2621,Firstborn Games,Poland,1994,indie,False,Europe
2622,Fish Journey XR,Australia,1982,mid,False,Oceania
2623,Fish Pond Studio,Poland,1991,indie,False,Europe
2624,Fishcow Studio,UK,1978,indie,False,Europe
2625,Fishlabs Entertainment GmbH,Australia,2003,indie,False,Oceania
2626,Fist Production,Canada,2004,indie,False,America
2627,Five BN,USA,2022,indie,False,America
2628,Five Mind Creations,Germany,2015,indie,False,Europe
2629,Five star apps,Poland,1989,indie,False,Europe
2630,FivexGames,USA,2020,indie,False,America
2631,Fizz,USA,1999,indie,False,America
2632,Flag Hippo Games,USA,1995,indie,False,America
2633,Flag shadow,USA,1998,indie,False,America
2634,FlagmanJeremy,USA,2002,mid,False,America
2635,Flamebait Games,USA,1978,indie,False,America
2636,Flaming Firefly,USA,1988,indie,False,America
2637,Flan Falacci,UK,2008,indie,False,Europe
2638,FlaotSoft Ltd.,Germany,2000,indie,False,Europe
2639,FlapBox Studios,Germany,2015,indie,False,Europe
2640,Flash Phase Studios,Japan,2006,indie,False,Asia
2641,Flashback Games,UK,1985,indie,False,Europe
2642,Flashbulb,USA,2020,indie,False,America
2643,Flashfire Studios,Australia,2007,indie,False,Oceania
2644,Flashrush Games,USA,1988,indie,False,America
2645,Flat Black FIlms,USA,1985,indie,False,America
2646,Flavourworks,UK,1982,indie,False,Europe
2647,Flazm,UK,1982,indie,False,Europe
2648,Fleon games,USA,2008,indie,False,America
2649,Flexible Media,UK,1998,indie,False,Europe
2650,Flgaming,Japan,1984,indie,False,Asia
2651,Flight School Studio,Germany,1978,mid,False,Europe
2652,Flimmersoft,UK,1993,indie,False,Europe
2653,Flint Games,Poland,2006,indie,True,Europe
2654,Flipline Studios,Germany,1979,indie,False,Europe
2655,Flipt,UK,2011,indie,False,Europe
2656,FlirtFit Studios,Japan,1996,indie,False,Asia
2657,Floating Bunny,Japan,2021,indie,False,Asia
2658,Floating Island Games,USA,1983,indie,False,America
2659,Flox Studios,Japan,2003,mid,False,Asia
2660,Fly Studio,USA,2021,indie,False,America
2661,FlyStar,Russia,2017,indie,False,Europe
2662,Flyin Kebab Studio,UK,2000,indie,False,Europe
2663,Flying Oak Games,USA,2017,indie,False,America
2664,Flying Panjandrum / ふらいんぐパンジャンドラム,Canada,2016,mid,False,America
2665,FoV,USA,1976,indie,False,America
2666,Follow the fun,Russia,2020,mid,False,Europe
2667,Fon Danyrotsky,France,2016,indie,False,Europe
2668,Foolish Mortals Games,USA,2014,mid,False,America
2669,For Fun Games,Russia,2011,indie,False,Europe
2670,For7s,Russia,2007,indie,False,Europe
2671,ForRest,USA,2009,indie,False,America
2672,Forace,USA,1988,indie,False,America
2673,Forbes  Consult Ltd,Canada,2012,indie,False,America
2674,Forceight,Russia,2013,indie,False,Europe
2675,ForeShine,Germany,2006,indie,False,Europe
2676,Forever Entertainment S. A.,USA,2002,mid,False,America
2677,ForeverNo.2 Game Studio,USA,2008,indie,False,America
2678,Forge 215,USA,1982,indie,False,America
2679,"Forge Father Games, Inc.",Germany,1993,indie,False,Europe
2680,Forgotten Games,USA,1980,indie,False,America
2681,Forgotten Realms,Australia,2018,indie,False,Oceania
2682,Format lib: /s,France,1995,indie,False,Europe
2683,Forust,Canada,1994,indie,False,America
2684,ForwardVector,UK,2001,indie,False,Europe
2685,FossettGaming,USA,1982,indie,False,America
2686,Fossil Circuit,USA,2013,indie,False,America
2687,FoumartGames,Japan,2007,indie,False,Asia
2688,Fountain Game Studio,USA,1978,mid,False,America
2689,Four Circle Interactive,Germany,1979,mid,False,Europe
2690,Four Quarters,UK,1989,indie,False,Europe
2691,Fourteen,USA,2010,indie,False,America
2692,Fourth State,Canada,1990,indie,False,America
2693,Fowl Machinations,France,1983,indie,False,Europe
2694,Fraccas,UK,1980,indie,False,Europe
2695,Fractal Box,Japan,1984,indie,False,Asia
2696,Fractal Projects,Australia,1990,indie,False,Oceania
2697,Fractalis,Japan,2010,indie,False,Asia
2698,Fractious,USA,2004,indie,False,America
2699,FragmentVR,France,2016,indie,False,Europe
2700,Frameless Games,USA,2005,indie,False,America
2701,Framing Inc.,USA,2018,indie,False,America
2702,Francesca Balestri,UK,2015,indie,False,Europe
2703,Francis Malka,Poland,1993,indie,True,Europe
2704,Franck Games,Canada,2011,indie,False,America
2705,Frank Bondietti III,USA,2019,indie,False,America
2706,Frankenstein Studio,USA,2010,indie,False,America
2707,François Brechet,Sweden,1988,indie,False,Europe
2708,François Sahy,Australia,1995,indie,False,Oceania
2709,Fratboy Entertainment,Australia,2015,indie,False,Oceania
2710,FreakZone Games,Russia,2003,mid,False,Europe
2711,Freakinware Games,France,1995,indie,False,Europe
2712,Frederic Lai,Japan,2013,indie,False,Asia
2713,Free,Sweden,1983,indie,False,Europe
2714,Free Candy Games,USA,2005,indie,True,America
2715,Free Range Games,USA,1986,indie,False,America
2716,Free Reign Entertainment,Sweden,2020,mid,False,Europe
2717,FreeAnimals_Software,UK,1980,mid,False,Europe
2718,FreeInfantry Group,France,1979,indie,False,Europe
2719,FreeMind S.A.,Sweden,2017,mid,False,Europe
2720,Freebird Games,USA,1999,indie,False,America
2721,Freedom Software,UK,1986,indie,False,Europe
2722,FreezeNova,Poland,1975,indie,False,Europe
2723,Frheaky,UK,1987,indie,False,Europe
2724,Frictional Games,USA,1976,indie,False,America
2725,Friday Night Software,Canada,2020,indie,False,America
2726,Friedemann,USA,2014,indie,False,America
2727,Friend Factory,Russia,1989,indie,False,Europe
2728,Friendly Fox,Japan,1998,mid,True,Asia
2729,Frima Studio,Japan,2020,indie,False,Asia
2730,Frix,USA,1987,indie,False,America
2731,Frog Vibes,France,1982,indie,False,Europe
2732,FrogKing Games,Germany,2006,indie,False,Europe
2733,Frogdice,USA,2022,indie,False,America
2734,From Nothing Game Studios,Canada,2011,indie,False,America
2735,FromDawn Games,Germany,2022,indie,False,Europe
2736,FromLefcourt,USA,2011,mid,False,America
2737,"FromSoftware, Inc.",Sweden,2021,indie,False,Europe
2738,Frompy Games,USA,2018,indie,True,America
2739,FrontRunnerTek,Australia,2018,indie,False,Oceania
2740,Frontier Developments,USA,2010,mid,False,America
2741,Frontwing,USA,2002,mid,False,America
2742,"Frontwire Studios, LLC",Australia,1978,indie,False,Oceania
2743,Frost Studios,UK,2001,indie,False,Europe
2744,Frost Warrior Studios,Canada,2004,indie,False,America
2745,Frosted Wings Studio,Japan,1977,mid,False,Asia
2746,Frozen Way,USA,1992,indie,False,America
2747,FrozenLettuce,Germany,1995,indie,True,Europe
2748,FrozenMelter,USA,1980,indie,False,America
2749,Frozenbyte,Russia,2022,mid,False,Europe
2750,Frymore,Canada,1979,mid,False,America
2751,Fudjin,USA,1996,indie,False,America
2752,"Fugazo, Inc.",France,1981,indie,True,Europe
2753,Fulkult,Japan,1976,indie,False,Asia
2754,Full Screen Sorcery,France,1996,indie,False,Europe
2755,Fullbright,USA,2005,indie,False,America
2756,Fully Bugged,UK,1978,indie,False,Europe
2757,Fulqrum Publishing,Japan,1990,mid,False,Asia
2758,Fummy,Russia,2014,indie,False,Europe
2759,Fun Asylum Studio,USA,2003,indie,False,America
2760,Fun Workshop,USA,1978,indie,False,America
2761,FunGi,UK,2019,indie,False,Europe
2762,FunLab骆驼,USA,2003,indie,False,America
2763,FunLine,France,2002,indie,False,Europe
2764,Funcraft Games,Canada,2010,indie,False,America
2765,Function Unknown,Poland,2000,indie,False,Europe
2766,Funday Games,Russia,1989,indie,False,Europe
2767,Funkmasonry Industries,Russia,2014,indie,True,Europe
2768,Funky Can Creative,UK,2002,indie,False,Europe
2769,Funneractic,France,1996,indie,False,Europe
2770,Funny Games,Canada,1976,indie,False,America
2771,Funny Twins,UK,1987,indie,False,Europe
2772,Funnylocks,USA,2020,indie,False,America
2773,Funselektor Labs Inc.,Russia,1987,indie,False,Europe
2774,Furegus,USA,2007,indie,False,America
2775,Furious Bee Limited,Japan,2021,indie,False,Asia
2776,Furious Dogs,USA,1983,indie,False,America
2777,Furkan Özkaya,USA,1994,indie,False,America
2778,Furry Top Games,Japan,2016,indie,False,Asia
2779,Fursin,UK,2009,indie,False,Europe
2780,Fury Games Production,USA,1994,indie,False,America
2781,Fury Software,USA,1975,indie,False,America
2782,FussyCraft,France,1984,indie,False,Europe
2783,FuturLab,Japan,2010,indie,False,Asia
2784,Future Gate Maker,Japan,1987,indie,False,Asia
2785,"Future Tech Lab Co.,Ltd.",France,1987,indie,False,Europe
2786,FutureGameStudio,UK,2017,indie,False,Europe
2787,Futuregen Games,Canada,2004,indie,False,America
2788,Futurtech,UK,2012,indie,False,Europe
2789,Fuzzy Bear Studios,UK,1994,indie,False,Europe
2790,Fuzzy Code Studio LLC,USA,2004,indie,False,America
2791,Fürst,Sweden,2006,mid,False,Europe
2792,G Boson Interactive,USA,1989,indie,False,America
2793,G CHOICE,Japan,1988,indie,False,Asia
2794,G Reason,Canada,1996,indie,False,America
2795,G-MODE,UK,2000,aaa,False,Europe
2796,G-mode,Australia,1998,indie,True,Oceania
2797,G. A. Williams,UK,2010,indie,False,Europe
2798,G1 Playground,USA,1987,indie,False,America
2799,G2PLHAS,Sweden,1998,indie,True,Europe
2800,GABARTS Digital,USA,1987,indie,False,America
2801,GALEX SOFT,USA,1991,indie,False,America
2802,GAMABILIS,UK,2010,indie,False,Europe
2803,"GAME ARTS Co., Ltd.",USA,1986,indie,False,America
2804,GAME FREAK inc.,Sweden,1976,indie,False,Europe
2805,GAMELAXY,USA,2016,indie,False,America
2806,GAMES FOR HUMANS,USA,1988,indie,False,America
2807,GAMINATE,USA,1998,indie,False,America
2808,GATO STUDIO,Australia,2014,indie,False,Oceania
2809,GBL,Sweden,1979,indie,False,Europe
2810,GBROSSOFT,Sweden,1983,indie,False,Europe
2811,GCHohrow,USA,1999,indie,False,America
2812,GCN,UK,2002,indie,False,Europe
2813,GDG Entertainment,USA,1977,indie,False,America
2814,GDNomaD,Germany,2009,mid,False,Europe
2815,GEOMS Entertainment,USA,1990,indie,False,America
2816,GFI,Russia,1983,indie,False,Europe
2817,GFZ Games,Australia,2006,indie,False,Oceania
2818,GGTech Studios,USA,2005,indie,False,America
2819,GGaming,France,1985,indie,False,Europe
2820,GHSSJ,Russia,2016,indie,False,Europe
2821,GHXYK2,UK,2008,indie,False,Europe
2822,GIANTS Software,UK,1998,indie,False,Europe
2823,GIANTY Inc.,Japan,2006,indie,False,Asia
2824,GJ Arts,Germany,2015,indie,False,Europe
2825,GKT Studios Entertainment,Germany,1977,indie,False,Europe
2826,GLADY'S Comcis,Sweden,2003,indie,False,Europe
2827,GLHF Studio,UK,1994,indie,False,Europe
2828,GLOBAL DODO ENTERTAINMENT,UK,1985,indie,False,Europe
2829,GM hack,UK,2010,indie,False,Europe
2830,GMGame,Russia,1993,mid,False,Europe
2831,GMatrix,UK,2012,indie,True,Europe
2832,GN Development,Japan,1996,indie,False,Asia
2833,GNT BOKUJO,Japan,2001,indie,False,Asia
2834,GOCORE,Japan,1992,indie,False,Asia
2835,GOLDEN AGE,USA,1989,indie,False,America
2836,GOTY LLC,USA,1980,indie,False,America
2837,GPC,Japan,2009,indie,False,Asia
2838,GR0GZ_GAMES,Russia,1989,indie,False,Europe
2839,GRAFAITH,USA,1977,indie,False,America
2840,GRENARC LLC,UK,2018,indie,False,Europe
2841,GRIN,UK,2018,indie,False,Europe
2842,GRIP Digital s.r.o.,USA,2013,indie,False,America
2843,GROm Games,Australia,2020,indie,False,Oceania
2844,GRUMPY,Sweden,1975,indie,False,Europe
2845,GRVVV,USA,1997,indie,False,America
2846,GSG,UK,2000,indie,False,Europe
2847,GTGD,Russia,1975,indie,False,Europe
2848,GUANGLUN,Japan,1984,indie,False,Asia
2849,GVR Training Computer Software,USA,2021,indie,False,America
2850,GXF-rp,Japan,2008,indie,False,Asia
2851,GXPlay,Germany,2004,indie,False,Europe
2852,GXY,Japan,1980,indie,False,Asia
2853,GZ Storm,USA,2019,mid,False,America
2854,GZJ,Japan,2010,indie,True,Asia
2855,Gabe Colon,USA,1983,indie,False,America
2856,Gabe Cuzzillo,Canada,2006,indie,False,America
2857,Gabe Li,Poland,1996,indie,False,Europe
2858,Gabriel Massan,Japan,2000,indie,False,Asia
2859,Gabry Corti,Canada,1994,indie,False,America
2860,Gaco Games,USA,1977,indie,False,America
2861,Gagonfe,USA,1996,indie,False,America
2862,Gaijin Games,Russia,2013,indie,False,Europe
2863,Galactic Annihilation,UK,1999,indie,False,Europe
2864,Galactic Geckon,UK,2009,aaa,False,Europe
2865,Galart,Japan,1996,indie,False,Asia
2866,Galavalomka Games,Japan,1994,indie,False,Asia
2867,Galaxy Gate,USA,2010,indie,False,America
2868,Galaxy Wars,Poland,2013,indie,False,Europe
2869,GalaxyVerse,USA,1979,indie,False,America
2870,Galen Drew,UK,1988,indie,False,Europe
2871,Galvanic Games,France,1979,indie,False,Europe
2872,Gamalocus Studios,UK,1975,indie,False,Europe
2873,Gambir Studio,Poland,2001,indie,False,Europe
2874,"Game Artists, LLC",Australia,1983,indie,False,Oceania
2875,Game Brewery,Japan,1979,indie,False,Asia
2876,Game City Studios,Sweden,1988,indie,False,Europe
2877,Game Dev Garage,USA,2002,indie,False,America
2878,Game Glade,France,1985,indie,False,Europe
2879,Game Grotto Softworks,Sweden,2012,indie,False,Europe
2880,Game Hollywood Games,Canada,2004,mid,False,America
2881,Game Lab Graz,USA,1984,indie,False,America
2882,Game Maker's Toolkit,Poland,2013,indie,False,Europe
2883,Game Mechanics LLC,Germany,2011,indie,False,Europe
2884,Game Sage Productions,Japan,2011,indie,True,Asia
2885,Game Stables,USA,2016,indie,False,America
2886,Game Star,Japan,2019,mid,False,Asia
2887,Game Studio Abraham Stolk Inc.,Russia,2000,indie,False,Europe
2888,Game Sunlight,Russia,1986,mid,False,Europe
2889,Game for Good,USA,2014,indie,False,America
2890,GameByFlamey,Japan,2017,indie,False,Asia
2891,GameCoder Studios,Germany,2000,indie,False,Europe
2892,GameFormatic S.A.,USA,1985,indie,False,America
2893,GameHoney,France,1993,indie,False,Europe
2894,GameHouse,USA,2021,mid,False,America
2895,GameLoad,USA,2006,indie,False,America
2896,GameLoom Studio,Russia,1982,indie,False,Europe
2897,GameMunchers,USA,1981,indie,False,America
2898,GameOn Production,Russia,2001,mid,False,Europe
2899,GamePlaysMix,USA,2007,indie,True,America
2900,GameSmith,USA,2015,indie,False,America
2901,GameTrek,Russia,1999,indie,False,Europe
2902,GameUS Inc.,UK,1987,indie,False,Europe
2903,GameVerse Studios,USA,1982,indie,False,America
2904,GameXP.com,USA,2017,indie,False,America
2905,Gamechuck,Japan,1979,indie,False,Asia
2906,Gameclaw Studio,France,2020,indie,False,Europe
2907,Gamecraft Studios,USA,1992,mid,False,America
2908,Gameinaframe,USA,1976,indie,False,America
2909,Gameloft,USA,1982,indie,False,America
2910,Gameplay Ltd.,UK,1979,indie,False,Europe
2911,Gameplay Studio VR,USA,1992,indie,False,America
2912,Gameplete,UK,1988,indie,False,Europe
2913,Gamereon,Sweden,2009,indie,False,Europe
2914,GamersHype Productions,Canada,2015,indie,False,America
2915,Gamerz Gamez LLC,France,2020,indie,False,Europe
2916,Games From The Deep,USA,2019,indie,False,America
2917,Games Incubator,USA,1975,mid,True,America
2918,Games Of Vaibhav,UK,1987,indie,False,Europe
2919,Games Revolted,UK,1990,indie,False,Europe
2920,Games and Company,USA,1976,indie,False,America
2921,Games by Bill B.,UK,1987,indie,False,Europe
2922,Games by Malcs,USA,1981,indie,False,America
2923,Games by Spinola,Poland,1985,indie,False,Europe
2924,Games++,USA,2007,indie,False,America
2925,Games2Beat Studio,UK,2010,indie,False,Europe
2926,GamesBraz,France,2009,indie,False,Europe
2927,Gamesforfarm,Japan,1989,indie,False,Asia
2928,Gamesforgames,UK,1986,aaa,True,Europe
2929,Gamesung Games,France,1975,indie,False,Europe
2930,Gametech,Japan,1979,indie,False,Asia
2931,Gametroleum,USA,2014,indie,False,America
2932,Gamexcite,USA,1988,indie,False,America
2933,Gaming 301,Russia,2006,indie,False,Europe
2934,Gaming Cats Studio,USA,2009,indie,False,America
2935,Gaming Minds Studios,Sweden,2011,indie,False,Europe
2936,Gamious,Australia,2013,indie,False,Oceania
2937,Gamma Games Interactive Inc.,France,1999,indie,False,Europe
2938,Gamma Ray Chamber,Australia,2019,indie,False,Oceania
2939,GammaLateral,USA,2019,indie,False,America
2940,"Gammal Software, Inc.",Poland,2005,indie,False,Europe
2941,Gammera Nest,USA,2012,indie,False,America
2942,GangoGames LLC,Japan,2022,indie,False,Asia
2943,Gangsta Studios,Germany,1975,indie,False,Europe
2944,Garage Monkeys,France,1982,indie,False,Europe
2945,Garakowa Marshmallow,Canada,1990,mid,False,America
